text,label
Your order #536432 will arrive on 2025-05-16,0
Your order #583939 will arrive on 2025-05-13,0
Your order #302905 will arrive on 2025-05-09,0
Your order #175997 will arrive on 2025-05-09,0
Your order #223382 will arrive on 2025-05-09,0
Your order #839444 will arrive on 2025-05-13,0
Your order #125511 will arrive on 2025-05-07,0
Your order #362889 will arrive on 2025-05-21,0
Your order #818452 will arrive on 2025-05-21,0
Your order #614981 will arrive on 2025-05-05,0
Your order #837647 will arrive on 2025-05-07,0
Your order #971597 will arrive on 2025-05-20,0
Your order #631598 will arrive on 2025-05-23,0
Your order #614073 will arrive on 2025-05-22,0
Your order #516490 will arrive on 2025-05-09,0
Your order #60199 will arrive on 2025-05-04,0
Your order #45623 will arrive on 2025-05-25,0
Your order #37462 will arrive on 2025-05-05,0
Your order #201247 will arrive on 2025-05-11,0
Your order #46256 will arrive on 2025-05-10,0
Your order #91449 will arrive on 2025-05-07,0
Your order #374957 will arrive on 2025-05-03,0
Your order #62181 will arrive on 2025-05-22,0
Your order #787648 will arrive on 2025-05-02,0
Your order #852126 will arrive on 2025-05-09,0
Your order #539669 will arrive on 2025-05-24,0
Your order #673953 will arrive on 2025-05-12,0
Your order #877050 will arrive on 2025-05-16,0
Your order #295351 will arrive on 2025-05-06,0
Your order #916655 will arrive on 2025-05-12,0
Your order #826925 will arrive on 2025-05-20,0
Your order #399623 will arrive on 2025-05-03,0
Your order #766310 will arrive on 2025-05-19,0
Your order #793472 will arrive on 2025-05-23,0
Your order #636914 will arrive on 2025-05-14,0
Your order #453997 will arrive on 2025-05-02,0
Your order #357063 will arrive on 2025-05-01,0
Your order #652355 will arrive on 2025-05-20,0
Your order #867220 will arrive on 2025-05-06,0
Your order #935240 will arrive on 2025-05-25,0
Your order #685305 will arrive on 2025-05-21,0
Your order #668744 will arrive on 2025-05-21,0
Your order #194022 will arrive on 2025-05-13,0
Your order #783362 will arrive on 2025-05-02,0
Your order #223195 will arrive on 2025-05-03,0
Your order #572977 will arrive on 2025-05-16,0
Your order #799391 will arrive on 2025-05-22,0
Your order #224452 will arrive on 2025-05-25,0
Your order #234885 will arrive on 2025-05-10,0
Your order #33368 will arrive on 2025-05-12,0
Your order #482141 will arrive on 2025-05-25,0
Your order #160906 will arrive on 2025-05-21,0
Your order #619247 will arrive on 2025-05-03,0
Your order #338450 will arrive on 2025-05-13,0
Your order #78595 will arrive on 2025-05-23,0
Your order #399500 will arrive on 2025-05-23,0
Your order #672433 will arrive on 2025-05-15,0
Your order #553698 will arrive on 2025-05-21,0
Your order #66076 will arrive on 2025-05-25,0
Your order #766184 will arrive on 2025-05-20,0
Your order #805025 will arrive on 2025-05-05,0
Your order #858350 will arrive on 2025-05-25,0
Your order #760251 will arrive on 2025-05-08,0
Your order #675584 will arrive on 2025-05-08,0
Your order #239942 will arrive on 2025-05-17,0
Your order #750167 will arrive on 2025-05-05,0
Your order #795675 will arrive on 2025-05-21,0
Your order #644660 will arrive on 2025-05-16,0
Your order #32628 will arrive on 2025-05-25,0
Your order #143294 will arrive on 2025-05-03,0
Your order #141594 will arrive on 2025-05-03,0
Your order #217174 will arrive on 2025-05-01,0
Your order #59289 will arrive on 2025-05-15,0
Your order #914367 will arrive on 2025-05-10,0
Your order #499089 will arrive on 2025-05-13,0
Your order #363 will arrive on 2025-05-01,0
Your order #814439 will arrive on 2025-05-05,0
Your order #776788 will arrive on 2025-05-08,0
Your order #119794 will arrive on 2025-05-18,0
Your order #742696 will arrive on 2025-05-24,0
Your order #986756 will arrive on 2025-05-20,0
Your order #411258 will arrive on 2025-05-23,0
Your order #803045 will arrive on 2025-05-16,0
Your order #323899 will arrive on 2025-05-01,0
Your order #722417 will arrive on 2025-05-10,0
Your order #982441 will arrive on 2025-05-02,0
Your order #811202 will arrive on 2025-05-09,0
Your order #914376 will arrive on 2025-05-05,0
Your order #714110 will arrive on 2025-05-12,0
Your order #11665 will arrive on 2025-05-18,0
Your order #118628 will arrive on 2025-05-02,0
Your order #697387 will arrive on 2025-05-04,0
Your order #420203 will arrive on 2025-05-16,0
Your order #952670 will arrive on 2025-05-03,0
Your order #666016 will arrive on 2025-05-12,0
Your order #90645 will arrive on 2025-05-04,0
Your order #570364 will arrive on 2025-05-17,0
Your order #781045 will arrive on 2025-05-20,0
Your order #79851 will arrive on 2025-05-08,0
Your order #363770 will arrive on 2025-05-22,0
Your order #815510 will arrive on 2025-05-14,0
Your order #497295 will arrive on 2025-05-10,0
Your order #228349 will arrive on 2025-05-14,0
Your order #34914 will arrive on 2025-05-17,0
Your order #646112 will arrive on 2025-05-03,0
Your order #355563 will arrive on 2025-05-15,0
Your order #89352 will arrive on 2025-05-08,0
Your order #452389 will arrive on 2025-05-14,0
Your order #346905 will arrive on 2025-05-18,0
Your order #75439 will arrive on 2025-05-20,0
Your order #356342 will arrive on 2025-05-12,0
Your order #288015 will arrive on 2025-05-12,0
Your order #36516 will arrive on 2025-05-14,0
Your order #726640 will arrive on 2025-05-18,0
Your order #760774 will arrive on 2025-05-12,0
Your order #927278 will arrive on 2025-05-13,0
Your order #964511 will arrive on 2025-05-25,0
Your order #117749 will arrive on 2025-05-15,0
Your order #761904 will arrive on 2025-05-01,0
Your order #904418 will arrive on 2025-05-14,0
Your order #735338 will arrive on 2025-05-11,0
Your order #655575 will arrive on 2025-05-11,0
Your order #886049 will arrive on 2025-05-07,0
Your order #775416 will arrive on 2025-05-02,0
Your order #358501 will arrive on 2025-05-18,0
Your order #697989 will arrive on 2025-05-09,0
Your order #631816 will arrive on 2025-05-01,0
Your order #539197 will arrive on 2025-05-18,0
Your order #138092 will arrive on 2025-05-04,0
Your order #709794 will arrive on 2025-05-21,0
Your order #590888 will arrive on 2025-05-12,0
Your order #884904 will arrive on 2025-05-04,0
Your order #898724 will arrive on 2025-05-04,0
Your order #817988 will arrive on 2025-05-24,0
Your order #858222 will arrive on 2025-05-06,0
Your order #426241 will arrive on 2025-05-04,0
Your order #198142 will arrive on 2025-05-12,0
Your order #162692 will arrive on 2025-05-02,0
Your order #995703 will arrive on 2025-05-19,0
Your order #779355 will arrive on 2025-05-01,0
Your order #310259 will arrive on 2025-05-17,0
Your order #884376 will arrive on 2025-05-25,0
Your order #289367 will arrive on 2025-05-20,0
Your order #454766 will arrive on 2025-05-01,0
Your order #893001 will arrive on 2025-05-02,0
Your order #845074 will arrive on 2025-05-03,0
Your order #658649 will arrive on 2025-05-12,0
Your order #108600 will arrive on 2025-05-06,0
Your order #450708 will arrive on 2025-05-23,0
Your order #549694 will arrive on 2025-05-02,0
Your order #191662 will arrive on 2025-05-15,0
Your order #747796 will arrive on 2025-05-05,0
Your order #752444 will arrive on 2025-05-19,0
Your order #382037 will arrive on 2025-05-23,0
Your order #918320 will arrive on 2025-05-01,0
Your order #179113 will arrive on 2025-05-16,0
Your order #539983 will arrive on 2025-05-14,0
Your order #281952 will arrive on 2025-05-19,0
Your order #535970 will arrive on 2025-05-15,0
Your order #83100 will arrive on 2025-05-16,0
Your order #358707 will arrive on 2025-05-11,0
Your order #822217 will arrive on 2025-05-07,0
Your order #627362 will arrive on 2025-05-01,0
Your order #720422 will arrive on 2025-05-23,0
Your order #967573 will arrive on 2025-05-18,0
Your order #139652 will arrive on 2025-05-16,0
Your order #74252 will arrive on 2025-05-12,0
Your order #373817 will arrive on 2025-05-07,0
Your order #888125 will arrive on 2025-05-16,0
Your order #970285 will arrive on 2025-05-06,0
Your order #745454 will arrive on 2025-05-11,0
Your order #826601 will arrive on 2025-05-19,0
Your order #587830 will arrive on 2025-05-20,0
Your order #182172 will arrive on 2025-05-11,0
Your order #997132 will arrive on 2025-05-19,0
Your order #501114 will arrive on 2025-05-22,0
Your order #335655 will arrive on 2025-05-20,0
Your order #441737 will arrive on 2025-05-23,0
Your order #385527 will arrive on 2025-05-03,0
Your order #158484 will arrive on 2025-05-13,0
Your order #641264 will arrive on 2025-05-04,0
Your order #881536 will arrive on 2025-05-01,0
Your order #767208 will arrive on 2025-05-23,0
Your order #665429 will arrive on 2025-05-15,0
Your order #747546 will arrive on 2025-05-17,0
Your order #333169 will arrive on 2025-05-07,0
Your order #120035 will arrive on 2025-05-20,0
Your order #47485 will arrive on 2025-05-01,0
Your order #118039 will arrive on 2025-05-05,0
Your order #775354 will arrive on 2025-05-02,0
Your order #778682 will arrive on 2025-05-23,0
Your order #847807 will arrive on 2025-05-13,0
Your order #254067 will arrive on 2025-05-16,0
Your order #731902 will arrive on 2025-05-14,0
Your order #126919 will arrive on 2025-05-10,0
Your order #234081 will arrive on 2025-05-20,0
Your order #169858 will arrive on 2025-05-07,0
Your order #832329 will arrive on 2025-05-03,0
Your order #433602 will arrive on 2025-05-06,0
Your order #645218 will arrive on 2025-05-16,0
Your order #133527 will arrive on 2025-05-01,0
Your order #704561 will arrive on 2025-05-12,0
Your order #307259 will arrive on 2025-05-18,0
Your order #955106 will arrive on 2025-05-07,0
Your order #649553 will arrive on 2025-05-24,0
Your order #499049 will arrive on 2025-05-10,0
Your order #520013 will arrive on 2025-05-13,0
Your order #883229 will arrive on 2025-05-09,0
Your order #560752 will arrive on 2025-05-14,0
Your order #589425 will arrive on 2025-05-12,0
Your order #890629 will arrive on 2025-05-02,0
Your order #995101 will arrive on 2025-05-23,0
Your order #133592 will arrive on 2025-05-12,0
Your order #517535 will arrive on 2025-05-07,0
Your order #840685 will arrive on 2025-05-17,0
Your order #993858 will arrive on 2025-05-01,0
Your order #294688 will arrive on 2025-05-04,0
Your order #893146 will arrive on 2025-05-02,0
Your order #277955 will arrive on 2025-05-04,0
Your order #390086 will arrive on 2025-05-04,0
Your order #457762 will arrive on 2025-05-03,0
Your order #825753 will arrive on 2025-05-02,0
Your order #455395 will arrive on 2025-05-17,0
Your order #906788 will arrive on 2025-05-03,0
Your order #97778 will arrive on 2025-05-09,0
Your order #161454 will arrive on 2025-05-22,0
Your order #290018 will arrive on 2025-05-22,0
Your order #176204 will arrive on 2025-05-23,0
Your order #93003 will arrive on 2025-05-02,0
Your order #481889 will arrive on 2025-05-02,0
Your order #206901 will arrive on 2025-05-13,0
Your order #460672 will arrive on 2025-05-15,0
Your order #982472 will arrive on 2025-05-16,0
Your order #832867 will arrive on 2025-05-13,0
Your order #22768 will arrive on 2025-05-01,0
Your order #985687 will arrive on 2025-05-04,0
Your order #868473 will arrive on 2025-05-02,0
Your order #630716 will arrive on 2025-05-01,0
Your order #963146 will arrive on 2025-05-02,0
Your order #832385 will arrive on 2025-05-01,0
Your order #414663 will arrive on 2025-05-12,0
Your order #863837 will arrive on 2025-05-20,0
Your order #41225 will arrive on 2025-05-15,0
Your order #167450 will arrive on 2025-05-05,0
Your order #829502 will arrive on 2025-05-22,0
Your order #396216 will arrive on 2025-05-03,0
Your order #867282 will arrive on 2025-05-09,0
Your order #711240 will arrive on 2025-05-25,0
Your order #938702 will arrive on 2025-05-16,0
Your order #845604 will arrive on 2025-05-08,0
Your order #398824 will arrive on 2025-05-18,0
Your order #915061 will arrive on 2025-05-17,0
Your order #995092 will arrive on 2025-05-09,0
Your order #390262 will arrive on 2025-05-24,0
Your order #507474 will arrive on 2025-05-10,0
Your order #474830 will arrive on 2025-05-09,0
Your order #398636 will arrive on 2025-05-25,0
Your order #90594 will arrive on 2025-05-05,0
Your order #513116 will arrive on 2025-05-19,0
Your order #424002 will arrive on 2025-05-13,0
Your order #966749 will arrive on 2025-05-04,0
Your order #208971 will arrive on 2025-05-17,0
Your order #740479 will arrive on 2025-05-01,0
Your order #367999 will arrive on 2025-05-15,0
Your order #104424 will arrive on 2025-05-11,0
Your order #218128 will arrive on 2025-05-23,0
Your order #830013 will arrive on 2025-05-07,0
Your order #886149 will arrive on 2025-05-20,0
Your order #282608 will arrive on 2025-05-01,0
Your order #583571 will arrive on 2025-05-10,0
Your order #314456 will arrive on 2025-05-20,0
Your order #727923 will arrive on 2025-05-06,0
Your order #702500 will arrive on 2025-05-09,0
Your order #626527 will arrive on 2025-05-06,0
Your order #432997 will arrive on 2025-05-01,0
Your order #122006 will arrive on 2025-05-12,0
Your order #334033 will arrive on 2025-05-17,0
Your order #846721 will arrive on 2025-05-23,0
Your order #315439 will arrive on 2025-05-25,0
Your order #963597 will arrive on 2025-05-17,0
Your order #490741 will arrive on 2025-05-07,0
Your order #244480 will arrive on 2025-05-14,0
Your order #949143 will arrive on 2025-05-16,0
Your order #797785 will arrive on 2025-05-14,0
Your order #15768 will arrive on 2025-05-04,0
Your order #743195 will arrive on 2025-05-18,0
Your order #502923 will arrive on 2025-05-22,0
Your order #977835 will arrive on 2025-05-21,0
Your order #598607 will arrive on 2025-05-10,0
Your order #269288 will arrive on 2025-05-20,0
Your order #821612 will arrive on 2025-05-15,0
Your order #690503 will arrive on 2025-05-10,0
Your order #671746 will arrive on 2025-05-12,0
Your order #826038 will arrive on 2025-05-25,0
Your order #163530 will arrive on 2025-05-10,0
Your order #235132 will arrive on 2025-05-14,0
Your order #701150 will arrive on 2025-05-23,0
Your order #605669 will arrive on 2025-05-16,0
Your order #905048 will arrive on 2025-05-18,0
Your order #840840 will arrive on 2025-05-21,0
Your order #349532 will arrive on 2025-05-20,0
Your order #445937 will arrive on 2025-05-22,0
Your order #782811 will arrive on 2025-05-02,0
Your order #563649 will arrive on 2025-05-11,0
Your order #284989 will arrive on 2025-05-04,0
Your order #320300 will arrive on 2025-05-13,0
Your order #61277 will arrive on 2025-05-08,0
Your order #746950 will arrive on 2025-05-15,0
Your order #118685 will arrive on 2025-05-22,0
Your order #289533 will arrive on 2025-05-01,0
Your order #283523 will arrive on 2025-05-17,0
Your order #148696 will arrive on 2025-05-08,0
Your order #613067 will arrive on 2025-05-11,0
Your order #85085 will arrive on 2025-05-05,0
Your order #336582 will arrive on 2025-05-04,0
Your order #81785 will arrive on 2025-05-13,0
Your order #843443 will arrive on 2025-05-23,0
Your order #683997 will arrive on 2025-05-14,0
Your order #5224 will arrive on 2025-05-20,0
Your order #101630 will arrive on 2025-05-21,0
Your order #689356 will arrive on 2025-05-01,0
Your order #538101 will arrive on 2025-05-05,0
Your order #675231 will arrive on 2025-05-12,0
Your order #492383 will arrive on 2025-05-24,0
